新阳小学	Xinyang Primary School
重百云阳商场	Chongbai Yunyang Shopping Mall
富强网吧(银海市场)	Fuqiang Internet Cafe (Yinhai Market)
百脑汇网吧(8号路口)	Bainaohui Internet Cafe (Intersection 8)
双江中学	Futae Junior High School
上环路移民局	Sheung Wan Road Immigration Bureau
双土镇双土小学	Shuangtu Primary School, Shuangtu Town
百脑汇网吧	Bainaohui Internet Cafe
外国语实验学校	Foreign Languages Experimental School
青青网吧(青龙路523号)	Qingqing Internet Cafe (No. 523 Qinglong Road)
大雁路电大楼下满天星网吧	Starry Internet Cafe under Dayan Road Electric Building
云江大道重百商场负一楼T恋网络休闲会所	T Love Online Leisure Club on the first floor of Chongbai Shopping Mall on Yunjiang Avenue
云阳桥头	Yunyang Qiaotou
龙纹网吧	Longwen Internet Cafe
云阳华荣网吧	Yunyang Huarong Internet Cafe
银河联盟网吧	Galaxy Alliance Internet Cafe
森华驾校二楼	Second floor of Senhua Driving School
外滩网络休闲会所	The Bund Internet Leisure Club
凤鸣佳梦网吧	Fengmingjiameng Internet Cafe
南溪镇情缘网吧	Nanxi Town Qingyuan Internet Cafe
江口镇江口中学	Jiangkou Zhenjiangkou Middle School
欢欣网吧(鱼泉镇)	Happy Internet Cafe (Yuquan Town)
江口小学	Eguchi Elementary School
6号路口新天地网吧	Xintiandi Internet Cafe at Intersection 6
望江大道750号逍遥游网吧	Xiaoyaoyou Internet Cafe, No. 750 Wangjiang Avenue
盘石镇相约网吧(永胜路29号)	Meet at the Internet Cafe in Panshi Town (No. 29, Yongsheng Road)
碧榕路老龄委云海网吧	Yunhai Internet Cafe, Committee on Aging, Birong Road
安康网吧	Ankang Internet Cafe
华宁网吧(红狮镇)	Huaning Internet Cafe (Hongshi Town)
网事随风休闲网吧	Internet Affairs Suifeng Leisure Internet Cafe
6号路口金辉网吧	Jinhui Internet Cafe at Junction 6
六号路口飞宇网吧	Feiyu Internet Cafe at Junction 6
丰业网吧	Fengye Internet Cafe
华东大酒店	Huadong Hotel
滨江路流星雨网吧	Binjiang Road Meteor Shower Internet Cafe
广播电视大学云阳县工作站(大雁路170号)	Radio and Television University Yunyang County Work Station (No. 170 Dayan Road)
机电中等专业学校荣昌分校	Mechanical and Electrical Secondary Vocational School Rongchang Branch
益民厂青年网吧	Yimin Factory Youth Internet Cafe
供电有限公司	Electric Power Supply Co., Ltd.
杏家湾青青网吧	Xingjiawan Qingqing Internet Cafe
益民厂聚友网吧	Yimin Factory Juyou Internet Cafe
职业教育中心(荣昌县荣联路60号)	Vocational Education Center (No. 60, Ronglian Road, Rongchang County)
益民厂起点网吧电信	Yimin Factory Internet Cafe Telecom
天岸大酒店	Tian'an Hotel
西南大学荣昌校区	Southwest University Rongchang Campus
西南大学荣昌校区图书室	Southwest University Rongchang Campus Library
渝西大酒店	Yuxi Hotel
曾文网吧	Zeng Wen Internet Cafe
快车网吧	Express Internet Cafe
理好网吧	Manage the internet cafe
荣成网吧	Rongcheng Internet Cafe
昌元镇铜锣湾网吧	Changyuan Town Causeway Bay Internet Cafe
SKY网城	SKY Internet City
昌元镇嘉年华网吧	Changyuan Town Carnival Internet Cafe
昌元镇网虫网吧	Changyuan Town Internet Cafe
怡兴网吧	Yixing Internet Cafe
唐荣网吧	Tang Rong Internet Cafe
暴风雪网吧	Blizzard Internet Cafe
缘聚网吧	Yuanju Internet Cafe
辉辉网吧	Huihui Internet Cafe
广顺镇逍遥网吧	Guangshun Town Xiaoyao Internet Cafe
永荣矿务局	Yongrong Mining Bureau
益民厂起点网吧	Yimin factory starting point Internet cafe
广顺镇欣欣网吧	Guangshun Town Xinxin Internet Cafe
南桥网络休闲会所(昌元镇滨河路中段2号楼2楼)	Nanqiao Internet Leisure Club (2nd Floor, Building 2, Middle Section of Binhe Road, Changyuan Town)
安富镇天宇网吧	Anfu Town Tianyu Internet Cafe
广顺镇极乐鸟网吧	Bird of Paradise Internet Cafe in Guangshun Town
广顺镇八豆网吧	Badou Internet Cafe in Guangshun Town
昼夜网吧	Day and Night Internet Cafe
昌元镇缘聚网吧	Changyuan Town Yuanju Internet Cafe
发狼网吧	FaLang Internet Cafe
安富镇联谊网吧	Anfu Town Lianyi Internet Cafe
安富镇飞翔网吧	Anfu Town Feixiang Internet Cafe
双河星际网吧	Shuanghe Interstellar Internet Cafe
广顺镇手牵手网吧	Guangshun Town Hand in Hand Internet Cafe
大南网吧	Danan Internet Cafe
安富镇方正网吧	Anfu Town Founder Internet Cafe
益民青年网吧	Yimin Youth Internet Cafe
安富镇聚友网吧	Anfu Town Juyou Internet Cafe
网吧IP段	Internet cafe IP segment
广顺镇奔腾网吧	Guangshun Town Pentium Internet Cafe
云风网吧	Yunfeng Internet Cafe
东益网吧	Dongyi Internet Cafe
民丰网吧	Minfeng Internet Cafe
百货巷玲珑网吧	Department Store Lane Linglong Internet Cafe
三倒拐开心网吧	San Dao Guai Happy Internet Cafe
卞家厅友情网吧	Bianjiating Friendship Internet Cafe
南安街三通网吧	Nan'an Street Santong Internet Cafe
武士网吧(西农荣昌校区外)	Warrior Internet Cafe (outside Xinong Rongchang Campus)
城城网吧	Chengcheng Internet Cafe
名豪心醉网吧	Celebrities are obsessed with Internet cafes
星月	stars and moon
大西门梦幻网吧	Daximen Dream Internet Cafe
德感镇浪仔网吧	Degan Town Langzai Internet Cafe
大西门鳄鱼网吧	Daximen Crocodile Internet Cafe
德感镇风景网吧	Degan Town Scenery Internet Cafe
健力实验学校	Jianli Experimental School
德感风云网吧	Degan Fengyun Internet Cafe
七贤街果果网吧	Qixian Street Guoguo Internet Cafe
贾嗣镇老街吴龙网吧	Wulong Internet Cafe in Jia Si Town Old Street
智强网吧	Zhiqiang Internet Cafe
几江镇三通网吧	Jijiang Town Santong Internet Cafe
石门通江街旺红网吧	Wanghong Internet Cafe, Tongjiang Street, Shimen
德感镇刘家巷时尚网吧	Fashionable Internet Cafe in Liujiaxiang, Degan Town
德感供销商城网吧	Degan Supply and Marketing Mall Internet Cafe
石蟆甲壳虫网吧	Stone Toad Beetle Internet Cafe
石蟆镇凯歌网城	Kaige Internet City in Shigao Town
极速天英网吧	Jisu Tianying Internet Cafe
大千网吧	Daqian Internet Cafe
石蟆凯歌网吧	Kaige Internet Cafe
开心网吧(南安街)	Happy Internet Cafe (Nan'an Street)
黄桷树网吧	Huangjueshu Internet Cafe
白沙镇林龙网吧	Linlong Internet Cafe, Baisha Town
重庆电子职业技术学院	Chongqing Electronic Vocational and Technical College
德感十佳网吧	Top 10 Degan Internet Cafes
新华书店(北固门)	Xinhua Bookstore (Beigumen)
珞璜镇时代网城	Luohuang Town Times Internet City
珞璜镇共享网吧	Luohuang Town Shared Internet Cafe
蔡家镇新车站网吧	Caijia Town New Station Internet Cafe
羊石网吧	Yangshi Internet Cafe
李市镇网吧	Lishi Town Internet Cafe
慧聪网吧	HC Internet Cafe
蔡家镇远朝网吧	Caijia Town Yuanchao Internet Cafe
红人网吧	Celebrity Internet Cafe
聚奎中学	Jukui Middle School
远传网吧	Far EasTone Internet Cafe
东方红金苹果网吧	Oriental Red Gold Apple Internet Cafe
龙之网吧	Dragon Internet Cafe
夹滩网吧	Jiatan Internet Cafe
唐人网吧	Tangren Internet Cafe
中学3号电脑教室	Middle School No. 3 Computer Classroom
忆梦网吧	Yimeng Internet Cafe
侣俸网吧	Lvfeng Internet Cafe
平滩天宇网吧	Pingtan Tianyu Internet Cafe
铜梁县东一网吧	Tongliang County Dongyi Internet Cafe
创鑫网吧	Chuangxin Internet Cafe
蜘蛛峡网吧	Spider Gorge Internet Cafe
龙福网吧	Longfu Internet Cafe
雅兰网吧	Yalan Internet Cafe
忘忧绿色网吧	Wangyou Green Internet Cafe
三重门网吧	Sanchongmen Internet Cafe
友朋网吧	Youpeng Internet Cafe
汉丰镇新浪网吧	Hanfeng Town Sina Internet Cafe
老城迎仙急速网吧	Old Town Yingxian Express Internet Cafe
心网心网吧	Heart Internet Cafe
汉丰镇外西街天极网吧	Tianji Internet Cafe, Waixi Street, Hanfeng Town
圆梦网吧(体育场旁边)	Dream Internet Cafe (next to the stadium)
汉丰镇东渠河楼上中间聚友网吧	Juyou Internet Cafe, upstairs in Dongquhe, Hanfeng Town
丰乐中学电子阅览室	Fengle Middle School Electronic Reading Room
体育场旁飞宇网吧	Feiyu Internet Cafe next to the stadium
五通小学	Wutong Primary School
大进镇求知网吧	Dajin Town Knowledge-seeking Internet Cafe
帝国网城	Empire Internet City
天古阁网吧	Tianguge Internet Cafe
临江书院初级中学	Linjiang Academy Junior High School
临江中学	Linjiang Middle School
临江天堂鸟网吧	Linjiang Bird of Paradise Internet Cafe
临江乐园网吧	Linjiang Paradise Internet Cafe
赵家镇夕阳红网吧	Zhaojia Town Sunset Red Internet Cafe
临江镇新感觉网吧	Linjiang Town New Feeling Internet Cafe
赵家初级中学	Zhaojia Junior High School
南门初级中学	Nanmen Junior High School
交通局	Transportation Bureau
临江反恐精英网吧	Linjiang Counter-Strike Internet Cafe
飞龙网吧(南街)	Feilong Internet Cafe (South Street)
彩虹网吧(南街)	Rainbow Internet Cafe (South Street)
新城博大网吧	Xincheng Boda Internet Cafe
临江镇易军网吧	Linjiang Town Yijun Internet Cafe
蜘蛛网吧(璧山宾馆对面)	Spider Web Bar (opposite Bishan Hotel)
中和镇神鹰网吧	Zhonghe Town Shenying Internet Cafe
来凤中学	Lai Feng Middle School
飞船网吧(祥瑞后面)	Spaceship Internet Cafe (behind Xiangrui)
北街宇宙通网吧	North Street Universe Internet Cafe
皮革小区1区浪情网吧	Leather Community District 1 Romantic Internet Cafe
蓝色沸点网吧(北街)	Blue Boiling Point Internet Cafe (North Street)
车轮网吧(皮革小区内)	Wheel Internet Cafe (in Leather Community)
小区信诚网吧	Community Xincheng Internet Cafe
壁山网吧	Bishan Internet Cafe
北街创世纪网吧	North Street Genesis Internet Cafe
辉煌网络会所	Brilliant Network Club
蓝色沸点网络城	Blue Boiling Point Internet City
网缘网吧(南街)	Wangyuan Internet Cafe (South Street)
火鸟网吧(北街房管所旁)	Fire Bird Internet Cafe (next to North Street Housing Management Office)
南街永桁网吧	South Street Yongheng Internet Cafe
四容网吧(奥康旁边)	Sirong Internet Cafe (next to Aokang)
火凤凰网吧(25小时健身俱乐部旁)	Fire Phoenix Internet Cafe (next to the 25-hour fitness club)
江北新城兄弟网吧	Jiangbei Xincheng Brothers Internet Cafe
大足宾馆	Dazu Hotel
波波网城	Bobo Internet City
古溪快乐网吧	Guxi Happy Internet Cafe
北山中学	Kitayama Junior High School
等你来网吧	Waiting for you to come to the Internet cafe
眼哥网吧	Brother Eye Internet Cafe
真情在线网吧	True love online cafe
波波网城(龙濠商业街)	Bobo Internet City (Longhao Commercial Street)
天乐之都网吧	Tianle Capital Internet Cafe
飞鹰网吧(长城电脑连锁)	Flying Eagle Internet Cafe (Great Wall Computer Chain)
49中学	49 middle school
滨江路互动网吧	Binjiang Road Interactive Internet Cafe
镇龙水永仪网吧	Zhenlongshui Yongyi Internet Cafe
大足眼哥网吧	Dazuyange Internet Cafe
芳草地网吧	Yerba Cao Cao Internet Cafe
沁潮网吧	Qinchao Internet Cafe
奥心网吧	Aoxin Internet Cafe
完美网吧	Perfect Internet Cafe
电子阅览事(文化馆)	Electronic Reading Matters (Cultural Center)
昂扬网吧	High-spirited Internet Cafe
络城网吧	Internet City Internet Cafe
文化馆网虫网吧	Cultural Center Networm Internet Cafe
文化馆宇游网吧	Cultural Center Yuyou Internet Cafe
文化馆昂扬网吧	High-spirited Internet Cafe in the Cultural Center
滨江路雅源网吧	Binjiang Road Yayuan Internet Cafe
红风A区可可网吧	Hongfeng A District Coco Internet Cafe
信风网吧	Tradewind Internet Cafe
宇游网吧	Yuyou Internet Cafe
滨江路丁蓝网吧	Binjiang Road Dinglan Internet Cafe
红枫春天网吧	Red Maple Spring Internet Cafe
龙华网吧	Longhua Internet Cafe
红枫可可网吧	Hongfeng Coco Internet Cafe
明旭网吧	Mingxu Internet Cafe
苗苗网吧	Miaomiao Internet Cafe
步行街信风网城	Pedestrian Street Trade Wind Network City
四海通网吧	Sihaitong Internet Cafe
共创网吧	Create an Internet cafe together
滨江路蓝水晶网吧	Binjiang Road Blue Crystal Internet Cafe
爱情桥剑剑网吧	Love Bridge Sword Internet Cafe
新雅源网吧	Xinyayuan Internet Cafe
鱼田堡芸芸网吧	Yutianbao Yunyun Internet Cafe
红风木舟网吧	Hongfeng Muzhou Internet Cafe
东林苗苗网吧	Donglin Miaomiao Internet Cafe
东林豪云网吧	Donglin Haoyun Internet Cafe
东林宁静网吧	Donglin Tranquility Internet Cafe
工人村张三网吧	Zhang San Internet Cafe in Workers’ Village
君友网吧	Junyou Internet Cafe
喜来网吧	Xilai Internet Cafe
壹威通讯软件研发中心	Yiwei Communication Software RD Center
两路来福网吧	Lianglu Laifu Internet Cafe
两路口轩轩网吧	Xuanxuan Internet Cafe at Lianglukou
两路五星网吧	Two-way five-star Internet cafe
两路创想网吧	Lianglu Chuangxiang Internet Cafe
两路奇缘网吧	Two-Road Romance Internet Cafe
两路福喜网吧	Lianglu Fuxi Internet Cafe
两路琅环网吧	Lianglu Langhuan Internet Cafe
红鑫网吧	Hongxin Internet Cafe
四川外语学院南方翻译学院	Sichuan International Studies University Southern Translation College
两路镇金色网吧	Lianglu Town Golden Internet Cafe
飞度网吧	Fit Internet Cafe
龙部落网吧	Dragon Tribe Internet Cafe
平委集团	Peace Committee Group
两路镇征服网吧	Lianglu Town Conquers Internet Cafes
招生办公室	Admissions Office
双龙镇新时代网吧	Shuanglong Town New Era Internet Cafe
好时光网吧	Good Times Internet Cafe
神鹰网络会所	Shenying Network Club
视博网吧	Shibo Internet Cafe
网连天下网络会所	Netlink World Network Club
两路织梦网吧	Two-way Dreamweaver Internet Cafe
狮子滩华讯网吧	Lion Beach Huaxun Internet Cafe
异道网吧	Yidao Internet Cafe
亿展网吧	Yi Zhan Internet Cafe
梧桐网吧	Wutong Internet Cafe
古南镇开发区创志连锁(宏远网友俱乐部)	Gunan Town Development Zone Chuangzhi Chain (Hongyuan Netizen Club)
浪花网吧(古南镇大石路81-16号)	Langhua Internet Cafe (No. 81-16, Dashi Road, Gunan Town)
逸闻网吧(松藻煤矿松南路114号)	Yiwen Internet Cafe (No. 114, Songnan Road, Songzao Coal Mine)
先行者网吧	Pioneer Internet Cafe
叶毕秀网吧	Ye Bixiu Internet Cafe
梁平中学	Liang Ping Middle School
义战网吧	Volunteer Internet Cafe
创辉网吧	Chuanghui Internet Cafe
晨曦电脑网络	Dawn Computer Network
新盛镇中心小学	Xinsheng Town Central Primary School
新峰网吧	Xinfeng Internet Cafe
梁山镇乐达网吧(大河坝锦绣家园2号楼2楼)	Leda Internet Cafe, Liangshan Town (2nd floor, Building 2, Jinxiu Home, Daheba)
云龙镇小学校	Yunlong Town Primary School
长万高速公路梁平中心	Changwan Expressway Liangping Center
梁山镇朝阳网吧(暗桥50号)	Liangshan Town Chaoyang Internet Cafe (No. 50 Anqiao)
艺苑网吧(梁山镇迎宾路96号)	Yiyuan Internet Cafe (No. 96, Yingbin Road, Liangshan Town)
异次员网吧	Alien Internet Cafe
跳跃点网吧	jump point internet cafe
雷雨网吧	Thunderstorm Internet Cafe
名闲网吧	Mingxian Internet Cafe
狂夫网吧	Kuangfu Internet Cafe
聚金网吧	Jujin Internet Cafe
青松网吧	Qingsong Internet Cafe
宏铮科技有限公司	Hongzheng Technology Co., Ltd.
教委	Education Committee
越新网吧	Yuexin Internet Cafe
九洲网吧	Jiuzhou Internet Cafe
网上邻居网吧(东大街23号3楼)	Online Neighborhood Internet Cafe (3rd Floor, No. 23 East Street)
净坛二路425号负2楼网游天下网吧	Online Game World Internet Cafe, B2F, No. 425, Jingtan 2nd Road
桌通网吧(七校合一下面)	Desktop Internet Cafe (below seven schools in one)
旭东网吧	Xudong Internet Cafe
快通网吧	Kuaitong Internet Cafe
晴天雨网吧	Sunny Rain Internet Cafe
佳鑫网吧	Jiaxin Internet Cafe
游戏网吧	Game Internet Cafe
报社	Newspaper agency
三合镇E网情深网吧	Sanhe Town E Internet Cafe
神女大道长冠超市下10米复兴网吧	Fuxing Internet Cafe 10 meters below Changguan Supermarket on Shennv Avenue
玫瑰之约网吧	Rose Date Internet Cafe
升亿网吧	Shengyi Internet Cafe
龙河丰一中	Longhe Feng No. 1 Middle School
巫山高级中学机房	Wushan Senior High School Computer Room
马灌职业学校(复兴校区)	Majuan Vocational School (Fuxing Campus)
丰都自来水公司	Fengdu Water Company
丰都异度空间网吧	Fengdu Alien Space Internet Cafe
新县城管委会	New County Administrative Committee
冰水网吧	Bingshui Internet Cafe
娟子网络会所	Juanzi Network Club
拔山中学	Bashan Middle School
三峡网吧	Sanxia Internet Cafe
地霸网吧	Diba Internet Cafe
雨红网吧	Yuhong Internet Cafe
天子涯网吧	Tianziya Internet Cafe
帝霸网吧	Diba Internet Cafe
忠县拔山中学	Zhong County Bashan Middle School
小鹏网吧	Xiaopeng Internet Cafe
州屏路快乐网吧	Zhouping Road Happy Internet Cafe
乌杨红雨网吧	Wuyang Hongyu Internet Cafe
若比邻网吧	Ruobinlin Internet Cafe
商务网吧	Business Internet cafe
草原人网络屋	Prairie People Internet House
电影院电影网吧	Cinema Movie Internet Cafe
小区网吧	Community Internet cafe
喜鹊网吧	Magpie Internet Cafe
新立镇中心小学	Xinli Town Central Primary School
汝溪中学	Ruke Junior High School
教育信息网网络中心	Education Information Network Center
南门桥附近腾达网吧	Tengda Internet Cafe near Nanmen Bridge
商业城星际网吧	Commercial City Interstellar Internet Cafe
先锋时代网吧	Pioneer Times Internet Cafe
水江镇齐飞网吧	Shuijiang Town Qifei Internet Cafe
盛丰园小区极品网吧	The best Internet cafe in Shengfengyuan Community
盛丰园小区四方网吧	Sifang Internet Cafe in Shengfengyuan Community
盛丰园小区开开网吧	Internet cafe opens in Shengfengyuan Community
盛丰园小区附近方豆网吧	Fangdou Internet Cafe near Shengfengyuan Community
南门桥附近好友网吧	Friends Internet Cafe near Nanmen Bridge
盛丰园小区雨人网吧	Shengfengyuan Community Yuren Internet Cafe
盛丰园小区e龙行网吧	Shengfengyuan Community eLongxing Internet Cafe
腾达网吧	Tenda Internet Cafe
东街华容网吧	East Street Huarong Internet Cafe
齐飞网吧	Qifei Internet Cafe
南川中学校	Nanchuan middle school
金山镇山货市场无名网吧	Unnamed Internet Cafe in Shanhuo Market, Jinshan Town
南大街三圣路茂源天地网吧	Maoyuan Tiandi Internet Cafe, Sansheng Road, South Street
北街奎星大厦流星网吧	Meteor Internet Cafe, Kuixing Building, North Street
南大街周家巷时空网吧	Time and Space Internet Cafe, Zhoujia Lane, South Street
盛丰园小区追新族网吧	Shengfengyuan Community Zhuixin Internet Cafe
皂角井小区顶间高手网络会所	Zaojiaojing community top master network club
青春园网吧	Youth Garden Internet Cafe
银海市场心动网吧	Yinhai Market Heartbeat Internet Cafe
大雁路绿青藤网吧	Green Ivy Internet Cafe, Dayan Road
道南中学	Donan Junior High School
西门桥创造网吧	Ximenqiao creates Internet cafe
开县中学	Kaixian Middle School
江口镇虚幻网吧	Jiangkou Town Fantasy Internet Cafe
金泉网吧	Jinquan Internet Cafe
新时代网络休闲会所(中环路农业总行旁边)	New Era Network Leisure Club (next to the Agricultural Head Office on Zhonghuan Road)
东一网吧	dongyi internet cafe
铜梁中学校	Tongliang Middle School
雅蓝网吧	Yalan Internet Cafe
金龙网城	Golden Dragon Internet City
群益广场大梯子中段红人网吧	Popular Internet cafe in the middle section of the big ladder in Qunyi Plaza
群益广场附近随缘网吧	Suiyuan Internet Cafe near Qunyi Plaza
铜梁中学电脑教室	Tongliang Middle School Computer Classroom
新城满天星网吧	Xincheng Mantianxing Internet Cafe
富城网吧	Fucheng Internet Cafe
爱家楼上斜阳谷网吧	Xieyang Valley Internet Cafe upstairs at Aijia
顺溪小学校	Shukye Elementary School
渝中区电信	Yuzhong District Telecom
涂井乡中心小学校	Tujing Township Central Primary School
复兴小学	Fuxing Primary School
石宝镇中心小学校	Shibao Town Central Primary School
乌杨太极小学	Wuyang Tai Chi Primary School
永丰小学校	Yongfeng Primary School
渝风科技有限公司	Yufeng Technology Co., Ltd.
永丰镇初级中学校	Yongfeng Town Junior High School
金鸡镇中心小学校	Jinji Town Central Primary School
马灌镇黄钦中心小学校	Huangqin Central Primary School, Majuan Town
人民广场下自由人网吧	Freeman Internet Cafe under the People's Square
高洞中心小学校	Takado Chuo Elementary School
任家镇义兴小学校	Renjia Town Yixing Primary School
丰收中心小学校	Harvest Central Primary School
石宝镇万金小学校	Shibao Town Wanjin Primary School
鑫浪E吧网吧	Xinlang E Bar Internet Cafe
巴营小学校	Tomoe Elementary School
火辉网吧	Huohui Internet Cafe
人和街2+1网络空间	Renhe Street 2+1 Network Space
兴隆镇雨之光网吧(兴隆十八米街十八号)	Xinglong Town Yuzhiguang Internet Cafe (No. 18, Shibami Street, Xinglong)
南华网吧	Nanhua Internet Cafe
草堂镇草堂网吧	Caotang Internet Cafe in Caotang Town
永安镇凯鹏网吧	Yongan Town Kaipeng Internet Cafe
兰华网吧	Lanhua Internet Cafe
甲高老刘网吧	Jiagao Laoliu Internet Cafe
竹园镇竹园网吧	Zhuyuan Internet Cafe, Zhuyuan Town
石马职中高中部	Shima Vocational High School
上磺超越网吧(丰灵店)	Shangsu Chaoyue Internet Cafe (Fengling Store)
超越电脑(上磺镇桥头)	Beyond Computers (Qiaotou, Shangsu Town)
帝王网吧	Emperor Internet Cafe
兴隆镇梦园网吧	Xinglong Town Mengyuan Internet Cafe
巫溪中学	Wuxi Middle School
和谐网吧(古路镇前进街121号)	Harmony Internet Cafe (No. 121 Qianqian Street, Gulu Town)
竹衣老邓网吧	Zhuyi Lao Deng Internet Cafe
世界小网吧	world small internet cafe
豪兴网吧	Haoxing Internet Cafe
城厢小学	Chengxiang Primary School
一个字网吧	One word Internet cafe
非常网吧(大拇指超市旁)	Very Internet Cafe (next to Thumb Supermarket)
李家沱久缘网吧(新世纪旁)	Lijiatuo Jiuyuan Internet Cafe (next to New Century)
昌银网吧(花溪镇民族新村1幢2-1)	Changyin Internet Cafe (2-1, Building 1, Minzu New Village, Huaxi Town)
李家沱浩浩网吧	Lijiatuo Haohao Internet Cafe
超越网络	Beyond the web
清华中学	Tsinghua Middle School
走马羊群星网吧	Zoumayang Qunxing Internet Cafe
高仁网吧	Gaoren Internet Cafe
中兴网吧(凤凰镇中兴街)	Zhongxing Internet Cafe (Zhongxing Street, Fenghuang Town)
重庆城市管理职业学院	Chongqing Urban Management Vocational College
正大软件	Zhengda Software
李家沱舜天网苑	Lijiatuo Shuntian Net Garden
李家沱千秋网吧	Lijiatuo Qianqiu Internet Cafe
时代e行线网迷俱乐部李家沱店A	Times e-line Internet fan club Lijiatuo store A
李家沱磐石网吧	Lijiatuo Panshi Internet Cafe
走马羊星月网吧	Zoumayangxingyue Internet Cafe
走马羊圣浪网吧	Zoumayang Shenglang Internet Cafe
花溪新村长惠网吧	Huaxi New Village Changhui Internet Cafe
走马羊江湖网吧	Zoumayang Jianghu Internet Cafe
李家沱飞翔网吧	Lijiatuo Feixiang Internet Cafe
诗雨网吧	Shiyu Internet Cafe
时代E行线网友俱乐部走马羊店	Times E Line Netizen Club Zoumayang Store
时代E行线网友俱乐部风云网络店	Times E Line Netizen Club Fengyun Online Store
时代E行线网友俱乐部江南水乡店	Times E Line Netizens Club Jiangnan Water Village Store
鱼洞新农街金座网吧	Jinzuo Internet Cafe, Xinnong Street, Yudong
鱼洞大江79中路军林网吧	Junlin Internet Cafe, 79 Middle Road, Yudong Dajiang
鱼洞镇梦语网吧(新邮局对面)	Mengyu Internet Cafe in Yudong Town (opposite the new post office)
帅牛网吧	Shuai Niu Internet Cafe
群英网吧	Qunying Internet Cafe
走马羊雪人网吧	Zoumayang Snowman Internet Cafe
通和网吧	Tonghe Internet Cafe
伊浪网吧(鱼轻路19号)	Yilang Internet Cafe (No. 19, Yuqing Road)
李家沱走马羊幽幽网吧	Lijiatuo Zoumayang Youyou Internet Cafe
沙丘网吧	Dune Internet Cafe
奇乐岛网吧	Qile Island Internet Cafe
大旺网吧	Dawang Internet Cafe
鱼洞金座网吧	Yudong Jinzuo Internet Cafe
鱼洞舜天网吧	Yudong Sainty Internet Cafe
外事服务学校(南市校区)	Foreign Service School (Nanshi Campus)
苏菲亚网络(渔洞镇新民街)	Sophia Network (Xinmin Street, Yudong Town)
城市学院网络智能办公系统	City College Network Intelligent Office System
汉庭酒店沈阳南塔街文萃路店	Hanting Express Shenyang Nanta Street Wencui Road Branch
渔洞镇(巴南电大旁)蜘蛛网吧	Spider Web Bar in Yudong Town (next to Banan TV University)
沈阳北软信息职业技术学院联通专线	Shenyang Beiruan Information Vocational and Technical College China Unicom Special Line
辽宁农委农业信息采集监管平台	Liaoning Agricultural Committee Agricultural Information Collection and Supervision Platform
沈阳百事佳英菲尼迪汽车销售服务有限公司	Shenyang PepsiCo Infiniti Automobile Sales and Service Co., Ltd.
沈阳工程学院(联通出口)	Shenyang Institute of Technology (China Unicom Export)
火速网吧	fast internet cafe
威海职业学院	Weihai Vocational College
南湖网吧	Nanhu Internet Cafe
航空城民航社区网络实验室(联通出口)	Aviation City Civil Aviation Community Network Laboratory (China Unicom Export)
机车厂地球村网吧	Locomotive Factory Global Village Internet Cafe
老城区科迪网吧	Cody Internet Cafe in Old Town
老城区联科网吧	Lianke Internet Cafe in Old Town
学海网吧	Xuehai Internet Cafe
一网晴天网吧	Yiwang Sunny Internet Cafe
瀍河区永新网吧	Yongxin Internet Cafe, Zhanghe District
老城区开心网吧	Happy Internet Cafe in Old Town
三强钼钨有限公司	Sanqiang Molybdenum and Tungsten Co., Ltd.
祥和城电子竞技俱乐部(胜利路与振兴路交叉口北30米路西)	Xianghe City E-Sports Club (30 meters north of the intersection of Shengli Road and Zhenxing Road)
河南科技大学林业职业学院	Henan University of Science and Technology Forestry Vocational College
亿博网络会馆(商都路温州商贸城三楼)	Yibo Network Hall (3rd floor, Wenzhou Trade City, Shangdu Road)
冲浪网景	surf netscape
休闲区晶光网络	Leisure Area Jingguang Network
电业局	Electricity Bureau
网苑	Net Garden
自有人网吧	Owned Internet cafe
石庙网吧	Shimiao Internet Cafe
瞳瞳网吧	Tongtong Internet Cafe
京九南路QQ爱网吧	QQ Love Internet Cafe, Jingjiu South Road
新县莱茵河网吧	Xinxian Rhine Internet Cafe
老城区蓝色网吧	Old Town Blue Internet Cafe
王城广场硕硕网吧	Wangcheng Square Shuoshuo Internet Cafe
阳光网络	Sunshine Network
红房子网吧	red house internet cafe
怡星网吧	Yixing Internet Cafe
超级网l络会馆(人民中路84号)	Super Network Club (No. 84, Renmin Middle Road)
空间站	space station
开心网吧(槐化村安乐巷)	Happy Internet Cafe (Anle Lane, Huaihua Village)
商城县城关镇来聊网吧	Lailaia Internet Cafe in Chengguan Town, Shangcheng County
新科技网络会所(千斤乡)	New Technology Network Club (Qianjin Township)
状元网吧	Zhuangyuan Internet Cafe
名人阁网吧	Celebrity Pavilion Internet Cafe
网络牛仔	cyber cowboy
永新网络会所	Yongxin Network Club
中原网吧	Zhongyuan Internet Cafe
众慧网吧	Zhonghui Internet Cafe
跨越时空	Across time and space
卡卡网络(广场店)	Kaka Network (Plaza Store)
开元网吧	Kaiyuan Internet Cafe
和美广场东侧信林网都	Xinlin Netdu on the east side of Hemei Plaza
羊山铁路俱乐部阳光网吧	Yangshan Railway Club Sunshine Internet Cafe
经济管理学校网络中心	School of Economics and Management Network Center
西毛网吧	Ximao Internet Cafe
同发网吧	Tongfa Internet Cafe
大庆路蓝贝克网吧	Daqing Road Blue Baker Internet Cafe
惠林网吧	Huilin Internet Cafe
